Datetime,air_temp_5cm_avg,air_temp_5cm_max,air_temp_5cm_min,air_temp_avg,air_temp_max,air_temp_min,cloud_cover_avg,cloud_cover_max,cloud_cover_min,dew_point_avg,dew_point_max,dew_point_min,ice_acc_period,liquid_acc_period,long_wave_radiation_avg,long_wave_radiation_max,long_wave_radiation_min,pet_period,precip_acc_period,precip_acc_period_adjusted,precip_acc_period_raw,precip_duration,relative_humidity_avg,relative_humidity_max,relative_humidity_min,short_wave_radiation_avg,short_wave_radiation_max,short_wave_radiation_min,snow_acc_period,sunshine_duration,visibility_avg,visibility_max,visibility_min,wind_gust_max,wind_speed_2m_avg,wind_speed_2m_max,wind_speed_2m_min,wind_speed_avg,wind_speed_max,wind_speed_min
2010-01-01,-1.0,1.0,-3.0,-1.0,1.0,-3.0,,,,-3.0,-2.0,-4.0,,,2,2,2,0.14,0.0,0.0,0.0,,86.0,91.0,77.0,2,2,2,,,,,,,8.0,12.0,4.0,11.0,15.0,5.0
2010-01-02,0.0,3.0,-2.0,1.0,4.0,-2.0,,,,-1.0,0.0,-3.0,,,2,2,2,0.13,0.0,0.0,0.0,,87.0,94.0,73.0,2,2,2,,,,,,,8.0,12.0,3.0,10.0,15.0,4.0
2010-01-03,-1.0,1.0,-4.0,-1.0,1.0,-4.0,,,,-2.0,0.0,-5.0,,,2,2,2,0.09,0.0,0.0,0.0,,89.0,96.0,74.0,2,2,2,,,,,,,8.0,12.0,1.0,10.0,16.0,1.0
2010-01-04,-4.0,-1.0,-6.0,-4.0,0.0,-6.0,,,,-5.0,-2.0,-7.0,,,2,2,2,-0.098,0.0,0.0,0.0,,94.0,100.0,87.0,2,2,2,,,,,,,3.0,5.0,2.0,4.0,7.0,2.0
2010-01-05,-2.0,1.0,-6.0,-2.0,1.0,-6.0,,,,-3.0,-1.0,-7.0,,,2,2,2,0.17,2.5,2.5,2.5,,91.0,99.0,81.0,2,2,2,,,,,,,6.0,10.0,2.0,8.0,13.0,2.0
2010-01-06,-2.0,0.0,-7.0,-2.0,0.0,-8.0,,,,-3.0,0.0,-10.0,,,2,2,2,0.12,2.13,2.13,2.13,,94.0,99.0,71.0,2,2,2,,,,,,,14.0,18.0,10.0,18.0,24.0,13.0
2010-01-07,-5.0,-2.0,-8.0,-5.0,-2.0,-9.0,,,,-7.0,-4.0,-13.0,,,2,2,2,0.17,0.0,0.0,0.0,,85.0,98.0,67.0,2,2,2,,,,,,,11.0,15.0,7.0,14.0,20.0,9.0
2010-01-08,-4.0,-1.0,-5.0,-4.0,-1.0,-6.0,,,,-5.0,-2.0,-7.0,,,2,2,2,0.05,0.0,0.0,0.0,,94.0,96.0,92.0,2,2,2,,,,,,,10.0,17.0,6.0,13.0,22.0,8.0
2010-01-09,-3.0,-2.0,-5.0,-3.0,-1.0,-6.0,,,,-4.0,-3.0,-6.0,,,2,2,2,0.15,0.0,0.0,0.0,,90.0,94.0,81.0,2,2,2,,,,,,,15.0,19.0,11.0,20.0,25.0,15.0
2010-01-10,0.0,1.0,-1.0,0.0,1.0,-1.0,,,,-1.0,0.0,-3.0,,,2,2,2,0.35,1.72,1.72,1.72,,90.0,97.0,82.0,2,2,2,,,,,,,14.0,17.0,9.0,19.0,23.0,12.0
2010-01-11,0.0,1.0,-1.0,0.0,0.0,-1.0,,,,-1.0,0.0,-1.0,,,2,2,2,0.13,0.32,0.32,0.32,,95.0,98.0,90.0,2,2,2,,,,,,,6.0,9.0,1.0,8.0,12.0,2.0
2010-01-12,0.0,1.0,-1.0,0.0,1.0,-1.0,,,,-1.0,-1.0,-2.0,,,2,2,2,0.26,0.09,0.09,0.09,,92.0,98.0,86.0,2,2,2,,,,,,,15.0,20.0,3.0,19.0,27.0,4.0
2010-01-13,0.0,0.0,-1.0,0.0,0.0,-1.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.18,1.26,1.26,1.26,,95.0,99.0,90.0,2,2,2,,,,,,,8.0,15.0,4.0,10.0,20.0,5.0
2010-01-14,0.0,2.0,-2.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,,,2,2,2,0.03,1.33,1.33,1.33,,99.0,100.0,97.0,2,2,2,,,,,,,5.0,7.0,1.0,6.0,9.0,2.0
2010-01-15,1.0,4.0,-2.0,2.0,5.0,0.0,,,,2.0,4.0,0.0,,,2,2,2,0.07,5.19,5.19,5.19,,99.0,100.0,97.0,2,2,2,,,,,,,12.0,19.0,2.0,16.0,25.0,3.0
2010-01-16,4.0,6.0,3.0,5.0,7.0,3.0,,,,4.0,7.0,2.0,,,2,2,2,0.21,8.0,8.0,8.0,,96.0,100.0,88.0,2,2,2,,,,,,,16.0,24.0,5.0,21.0,32.0,6.0
2010-01-17,3.0,7.0,1.0,5.0,8.0,2.0,,,,3.0,5.0,2.0,,,2,2,2,0.04,0.0,0.0,0.0,,91.0,98.0,74.0,2,2,2,,,,,,,8.0,11.0,3.0,10.0,15.0,4.0
2010-01-18,4.0,7.0,1.0,6.0,8.0,3.0,,,,5.0,6.0,3.0,,,2,2,2,0.14,0.0,0.0,0.0,,97.0,100.0,88.0,2,2,2,,,,,,,6.0,10.0,2.0,8.0,14.0,2.0
2010-01-19,5.0,6.0,4.0,5.0,7.0,5.0,,,,5.0,6.0,3.0,,,2,2,2,0.2,0.0,0.0,0.0,,94.0,99.0,90.0,2,2,2,,,,,,,9.0,18.0,1.0,12.0,24.0,2.0
2010-01-20,2.0,4.0,1.0,2.0,4.0,0.0,,,,1.0,3.0,0.0,,,2,2,2,0.23,8.3,8.3,8.3,,95.0,99.0,88.0,2,2,2,,,,,,,8.0,21.0,1.0,11.0,27.0,2.0
2010-01-21,2.0,4.0,-1.0,3.0,5.0,0.0,,,,1.0,4.0,0.0,,,2,2,2,0.23,0.85,0.85,0.85,,93.0,99.0,83.0,2,2,2,,,,,,,7.0,17.0,0.0,10.0,22.0,0.0
2010-01-22,7.0,8.0,4.0,7.0,8.0,5.0,,,,7.0,8.0,4.0,,,2,2,2,0.13,13.67,13.67,13.67,,98.0,100.0,96.0,2,2,2,,,,,,,12.0,19.0,1.0,16.0,24.0,2.0
2010-01-23,4.0,6.0,2.0,5.0,7.0,2.0,,,,4.0,6.0,1.0,,,2,2,2,0.25,0.0,0.0,0.0,,94.0,98.0,88.0,2,2,2,,,,,,,8.0,13.0,3.0,10.0,17.0,3.0
2010-01-24,3.0,6.0,2.0,3.0,6.0,1.0,,,,2.0,3.0,0.0,,,2,2,2,0.29,0.93,0.93,0.93,,92.0,99.0,80.0,2,2,2,,,,,,,5.0,8.0,1.0,6.0,11.0,2.0
2010-01-25,2.0,4.0,1.0,3.0,3.0,2.0,,,,1.0,2.0,0.0,,,2,2,2,0.24,0.43,0.43,0.43,,91.0,97.0,84.0,2,2,2,,,,,,,10.0,17.0,6.0,13.0,22.0,7.0
2010-01-26,1.0,2.0,-1.0,1.0,2.0,-2.0,,,,-2.0,1.0,-4.0,,,2,2,2,0.38,0.0,0.0,0.0,,85.0,96.0,72.0,2,2,2,,,,,,,9.0,14.0,2.0,12.0,18.0,3.0
2010-01-27,2.0,6.0,-2.0,2.0,6.0,-3.0,,,,0.0,5.0,-4.0,,,2,2,2,0.43,0.99,0.99,0.99,,88.0,94.0,75.0,2,2,2,,,,,,,9.0,17.0,2.0,11.0,22.0,2.0
2010-01-28,4.0,6.0,3.0,5.0,6.0,4.0,,,,3.0,4.0,2.0,,,2,2,2,0.45,0.66,0.66,0.66,,87.0,92.0,81.0,2,2,2,,,,,,,10.0,14.0,8.0,14.0,19.0,10.0
2010-01-29,3.0,4.0,-2.0,3.0,5.0,-1.0,,,,1.0,5.0,-4.0,,,2,2,2,0.37,7.26,7.26,7.26,,87.0,99.0,70.0,2,2,2,,,,,,,13.0,20.0,3.0,16.0,26.0,3.0
2010-01-30,-1.0,2.0,-3.0,-1.0,2.0,-4.0,,,,-4.0,-2.0,-6.0,,,2,2,2,0.35,0.0,0.0,0.0,,78.0,86.0,66.0,2,2,2,,,,,,,9.0,13.0,3.0,11.0,17.0,4.0
2010-01-31,-1.0,2.0,-4.0,-1.0,2.0,-5.0,,,,-3.0,-1.0,-6.0,,,2,2,2,0.21,0.0,0.0,0.0,,87.0,94.0,78.0,2,2,2,,,,,,,6.0,11.0,3.0,8.0,14.0,4.0
2010-02-01,0.0,4.0,-2.0,1.0,4.0,-1.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.32,0.0,0.0,0.0,,85.0,96.0,67.0,2,2,2,,,,,,,8.0,12.0,5.0,11.0,16.0,6.0
2010-02-02,4.0,7.0,0.0,5.0,8.0,1.0,,,,4.0,6.0,0.0,,,2,2,2,0.36,2.13,2.13,2.13,,90.0,95.0,84.0,2,2,2,,,,,,,14.0,18.0,8.0,18.0,24.0,10.0
2010-02-03,3.0,7.0,0.0,4.0,8.0,2.0,,,,3.0,7.0,1.0,,,2,2,2,0.17,1.63,1.63,1.63,,94.0,98.0,83.0,2,2,2,,,,,,,7.0,14.0,2.0,9.0,18.0,3.0
2010-02-04,6.0,8.0,5.0,7.0,7.0,6.0,,,,6.0,7.0,3.0,,,2,2,2,0.3,1.4,1.4,1.4,,94.0,99.0,84.0,2,2,2,,,,,,,11.0,17.0,4.0,15.0,22.0,6.0
2010-02-05,6.0,10.0,3.0,6.0,10.0,4.0,,,,4.0,6.0,3.0,,,2,2,2,0.54,1.44,1.44,1.44,,88.0,97.0,67.0,2,2,2,,,,,,,11.0,16.0,6.0,14.0,21.0,8.0
2010-02-06,4.0,5.0,2.0,4.0,5.0,2.0,,,,3.0,4.0,2.0,,,2,2,2,0.3,0.0,0.0,0.0,,95.0,98.0,93.0,2,2,2,,,,,,,11.0,13.0,8.0,15.0,18.0,11.0
2010-02-07,3.0,5.0,2.0,3.0,4.0,2.0,,,,2.0,3.0,1.0,,,2,2,2,0.37,0.92,0.92,0.92,,94.0,99.0,85.0,2,2,2,,,,,,,7.0,10.0,3.0,9.0,14.0,4.0
2010-02-08,1.0,2.0,0.0,1.0,2.0,0.0,,,,0.0,1.0,-2.0,,,2,2,2,0.41,0.0,0.0,0.0,,91.0,96.0,84.0,2,2,2,,,,,,,15.0,21.0,9.0,20.0,28.0,12.0
2010-02-09,1.0,4.0,0.0,1.0,4.0,0.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.47,0.0,0.0,0.0,,85.0,95.0,72.0,2,2,2,,,,,,,14.0,19.0,9.0,18.0,26.0,12.0
2010-02-10,0.0,2.0,-2.0,0.0,2.0,-2.0,,,,-2.0,-1.0,-4.0,,,2,2,2,0.51,0.08,0.08,0.08,,83.0,92.0,67.0,2,2,2,,,,,,,14.0,22.0,9.0,18.0,30.0,12.0
2010-02-11,0.0,2.0,-2.0,0.0,2.0,-2.0,,,,-3.0,0.0,-5.0,,,2,2,2,0.57,0.0,0.0,0.0,,83.0,93.0,61.0,2,2,2,,,,,,,15.0,23.0,6.0,20.0,30.0,8.0
2010-02-12,2.0,4.0,0.0,2.0,4.0,0.0,,,,0.0,2.0,-2.0,,,2,2,2,0.39,0.66,0.66,0.66,,89.0,93.0,77.0,2,2,2,,,,,,,10.0,16.0,7.0,13.0,21.0,9.0
2010-02-13,2.0,4.0,0.0,2.0,3.0,0.0,,,,-1.0,1.0,-3.0,,,2,2,2,0.6,0.0,0.0,0.0,,84.0,93.0,74.0,2,2,2,,,,,,,11.0,14.0,9.0,15.0,18.0,12.0
2010-02-14,2.0,5.0,1.0,2.0,4.0,0.0,,,,1.0,2.0,0.0,,,2,2,2,0.31,0.93,0.93,0.93,,92.0,98.0,81.0,2,2,2,,,,,,,6.0,12.0,1.0,8.0,15.0,2.0
2010-02-15,2.0,3.0,-1.0,2.0,4.0,0.0,,,,1.0,3.0,-1.0,,,2,2,2,0.23,0.43,0.43,0.43,,94.0,97.0,90.0,2,2,2,,,,,,,7.0,11.0,0.0,9.0,15.0,0.0
2010-02-16,3.0,6.0,1.0,3.0,5.0,2.0,,,,2.0,3.0,1.0,,,2,2,2,0.53,1.37,1.37,1.37,,93.0,97.0,86.0,2,2,2,,,,,,,9.0,14.0,5.0,12.0,19.0,7.0
2010-02-17,3.0,7.0,0.0,3.0,7.0,1.0,,,,1.0,2.0,0.0,,,2,2,2,0.58,1.75,1.75,1.75,,87.0,98.0,64.0,2,2,2,,,,,,,6.0,9.0,4.0,8.0,11.0,5.0
2010-02-18,1.0,3.0,-1.0,2.0,4.0,0.0,,,,1.0,4.0,-1.0,,,2,2,2,0.13,7.93,7.93,7.93,,96.0,98.0,91.0,2,2,2,,,,,,,7.0,13.0,2.0,10.0,17.0,3.0
2010-02-19,1.0,5.0,-1.0,1.0,5.0,-1.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.59,0.5,0.5,0.5,,85.0,97.0,64.0,2,2,2,,,,,,,9.0,19.0,4.0,12.0,25.0,5.0
2010-02-20,0.0,5.0,-3.0,0.0,5.0,-3.0,,,,-2.0,0.0,-3.0,,,2,2,2,0.47,0.0,0.0,0.0,,85.0,96.0,58.0,2,2,2,,,,,,,4.0,6.0,2.0,5.0,8.0,2.0
2010-02-21,2.0,7.0,-2.0,3.0,8.0,-2.0,,,,1.0,3.0,-3.0,,,2,2,2,0.68,1.86,1.86,1.86,,88.0,98.0,63.0,2,2,2,,,,,,,8.0,15.0,1.0,11.0,20.0,1.0
2010-02-22,1.0,2.0,0.0,2.0,3.0,0.0,,,,1.0,2.0,-1.0,,,2,2,2,0.28,5.18,5.18,5.18,,93.0,98.0,85.0,2,2,2,,,,,,,15.0,23.0,5.0,20.0,30.0,7.0
2010-02-23,1.0,2.0,0.0,1.0,3.0,1.0,,,,0.0,3.0,-1.0,,,2,2,2,0.33,1.56,1.56,1.56,,92.0,99.0,83.0,2,2,2,,,,,,,13.0,16.0,9.0,17.0,21.0,12.0
2010-02-24,6.0,9.0,3.0,7.0,9.0,4.0,,,,6.0,7.0,3.0,,,2,2,2,0.42,2.63,2.63,2.63,,95.0,99.0,83.0,2,2,2,,,,,,,9.0,13.0,5.0,12.0,17.0,7.0
2010-02-25,6.0,8.0,5.0,7.0,8.0,6.0,,,,6.0,6.0,4.0,,,2,2,2,0.45,3.99,3.99,3.99,,93.0,100.0,78.0,2,2,2,,,,,,,9.0,15.0,4.0,12.0,20.0,5.0
2010-02-26,5.0,7.0,2.0,5.0,7.0,3.0,,,,1.0,5.0,-2.0,,,2,2,2,1.13,2.03,2.03,2.03,,78.0,98.0,54.0,2,2,2,,,,,,,18.0,30.0,7.0,23.0,39.0,9.0
2010-02-27,5.0,9.0,1.0,6.0,9.0,2.0,,,,4.0,7.0,0.0,,,2,2,2,0.6,7.63,7.63,7.63,,91.0,98.0,81.0,2,2,2,,,,,,,10.0,15.0,4.0,13.0,19.0,5.0
2010-02-28,4.0,5.0,2.0,4.0,6.0,2.0,,,,2.0,5.0,-1.0,,,2,2,2,0.63,10.48,10.48,10.48,,87.0,98.0,71.0,2,2,2,,,,,,,13.0,18.0,7.0,18.0,24.0,10.0
2010-03-01,3.0,9.0,-1.0,3.0,8.0,-2.0,,,,-1.0,2.0,-2.0,,,2,2,2,0.89,0.0,0.0,0.0,,77.0,96.0,50.0,2,2,2,,,,,,,5.0,8.0,2.0,6.0,10.0,2.0
2010-03-02,3.0,9.0,-3.0,3.0,8.0,-2.0,,,,-2.0,1.0,-3.0,,,2,2,2,1.07,0.0,0.0,0.0,,73.0,91.0,45.0,2,2,2,,,,,,,5.0,12.0,0.0,7.0,16.0,1.0
2010-03-03,2.0,6.0,0.0,3.0,6.0,1.0,,,,-1.0,0.0,-4.0,,,2,2,2,1.04,0.0,0.0,0.0,,76.0,90.0,50.0,2,2,2,,,,,,,14.0,18.0,9.0,18.0,24.0,12.0
2010-03-04,2.0,7.0,-2.0,2.0,6.0,-3.0,,,,-2.0,0.0,-6.0,,,2,2,2,1.06,0.0,0.0,0.0,,75.0,94.0,52.0,2,2,2,,,,,,,12.0,19.0,3.0,16.0,25.0,4.0
2010-03-05,2.0,8.0,-4.0,2.0,8.0,-4.0,,,,-3.0,1.0,-6.0,,,2,2,2,1.04,0.0,0.0,0.0,,74.0,87.0,55.0,2,2,2,,,,,,,7.0,13.0,1.0,9.0,17.0,1.0
2010-03-06,3.0,8.0,-2.0,3.0,7.0,-2.0,,,,-1.0,3.0,-5.0,,,2,2,2,1.04,0.0,0.0,0.0,,77.0,97.0,50.0,2,2,2,,,,,,,11.0,16.0,5.0,14.0,21.0,7.0
2010-03-07,-1.0,5.0,-5.0,-1.0,4.0,-5.0,,,,-6.0,-4.0,-8.0,,,2,2,2,1.14,0.0,0.0,0.0,,69.0,89.0,43.0,2,2,2,,,,,,,10.0,16.0,6.0,14.0,21.0,8.0
2010-03-08,1.0,6.0,-5.0,1.0,6.0,-5.0,,,,-5.0,0.0,-8.0,,,2,2,2,1.34,0.0,0.0,0.0,,68.0,85.0,42.0,2,2,2,,,,,,,12.0,18.0,5.0,16.0,24.0,7.0
2010-03-09,4.0,8.0,1.0,4.0,7.0,2.0,,,,0.0,2.0,-2.0,,,2,2,2,1.14,0.0,0.0,0.0,,77.0,92.0,53.0,2,2,2,,,,,,,14.0,21.0,10.0,19.0,27.0,13.0
2010-03-10,3.0,6.0,2.0,3.0,5.0,2.0,,,,-1.0,1.0,-2.0,,,2,2,2,1.25,0.0,0.0,0.0,,75.0,82.0,67.0,2,2,2,,,,,,,15.0,20.0,11.0,20.0,27.0,15.0
2010-03-11,2.0,7.0,-1.0,2.0,5.0,-1.0,,,,-2.0,0.0,-4.0,,,2,2,2,1.19,0.0,0.0,0.0,,74.0,94.0,55.0,2,2,2,,,,,,,10.0,17.0,1.0,13.0,23.0,2.0
2010-03-12,4.0,8.0,1.0,4.0,7.0,1.0,,,,2.0,4.0,-2.0,,,2,2,2,0.91,2.0,2.0,2.0,,83.0,89.0,77.0,2,2,2,,,,,,,9.0,15.0,3.0,12.0,20.0,4.0
2010-03-13,5.0,9.0,2.0,5.0,9.0,2.0,,,,1.0,2.0,0.0,,,2,2,2,1.25,0.0,0.0,0.0,,76.0,91.0,61.0,2,2,2,,,,,,,8.0,12.0,5.0,11.0,16.0,6.0
2010-03-14,7.0,11.0,3.0,7.0,11.0,3.0,,,,1.0,2.0,0.0,,,2,2,2,1.89,0.0,0.0,0.0,,66.0,85.0,46.0,2,2,2,,,,,,,12.0,19.0,5.0,16.0,26.0,6.0
2010-03-15,6.0,12.0,0.0,6.0,11.0,2.0,,,,1.0,3.0,-2.0,,,2,2,2,1.77,0.0,0.0,0.0,,70.0,92.0,47.0,2,2,2,,,,,,,9.0,17.0,2.0,12.0,22.0,3.0
2010-03-16,6.0,12.0,0.0,5.0,11.0,-1.0,,,,-1.0,1.0,-3.0,,,2,2,2,1.82,0.0,0.0,0.0,,68.0,89.0,42.0,2,2,2,,,,,,,7.0,15.0,1.0,9.0,20.0,2.0
2010-03-17,7.0,12.0,2.0,8.0,13.0,4.0,,,,4.0,7.0,1.0,,,2,2,2,1.19,0.0,0.0,0.0,,79.0,97.0,67.0,2,2,2,,,,,,,10.0,13.0,7.0,13.0,17.0,9.0
2010-03-18,10.0,16.0,6.0,10.0,16.0,7.0,,,,5.0,10.0,1.0,,,2,2,2,2.12,0.72,0.72,0.72,,75.0,97.0,37.0,2,2,2,,,,,,,15.0,20.0,9.0,19.0,27.0,12.0
2010-03-19,10.0,12.0,7.0,10.0,11.0,7.0,,,,8.0,10.0,6.0,,,2,2,2,0.75,5.86,5.86,5.86,,93.0,99.0,81.0,2,2,2,,,,,,,12.0,18.0,9.0,16.0,24.0,12.0
2010-03-20,11.0,12.0,7.0,11.0,12.0,7.0,,,,10.0,11.0,7.0,,,2,2,2,0.41,5.79,5.79,5.79,,96.0,99.0,91.0,2,2,2,,,,,,,14.0,18.0,5.0,18.0,24.0,6.0
2010-03-21,8.0,13.0,3.0,8.0,12.0,3.0,,,,4.0,6.0,2.0,,,2,2,2,1.82,0.0,0.0,0.0,,80.0,97.0,54.0,2,2,2,,,,,,,8.0,14.0,3.0,11.0,18.0,4.0
2010-03-22,7.0,11.0,2.0,7.0,11.0,4.0,,,,5.0,7.0,3.0,,,2,2,2,0.86,1.78,1.78,1.78,,87.0,97.0,63.0,2,2,2,,,,,,,13.0,21.0,4.0,17.0,28.0,6.0
2010-03-23,6.0,10.0,-1.0,6.0,9.0,0.0,,,,5.0,9.0,0.0,,,2,2,2,0.61,1.59,1.59,1.59,,95.0,100.0,76.0,2,2,2,,,,,,,9.0,17.0,1.0,12.0,22.0,2.0
2010-03-24,11.0,15.0,8.0,11.0,15.0,8.0,,,,8.0,9.0,7.0,,,2,2,2,1.38,9.32,9.32,9.32,,84.0,98.0,62.0,2,2,2,,,,,,,10.0,14.0,5.0,14.0,19.0,6.0
2010-03-25,10.0,12.0,7.0,10.0,12.0,8.0,,,,9.0,11.0,5.0,,,2,2,2,0.79,5.93,5.93,5.93,,90.0,98.0,75.0,2,2,2,,,,,,,13.0,22.0,7.0,17.0,28.0,10.0
2010-03-26,8.0,11.0,6.0,8.0,11.0,7.0,,,,6.0,7.0,5.0,,,2,2,2,1.19,1.01,1.01,1.01,,82.0,94.0,69.0,2,2,2,,,,,,,17.0,22.0,12.0,22.0,29.0,16.0
2010-03-27,8.0,12.0,3.0,8.0,11.0,5.0,,,,6.0,7.0,2.0,,,2,2,2,0.83,0.44,0.44,0.44,,83.0,96.0,62.0,2,2,2,,,,,,,9.0,14.0,4.0,12.0,18.0,5.0
2010-03-28,7.0,11.0,3.0,8.0,12.0,5.0,,,,5.0,7.0,2.0,,,2,2,2,0.93,1.34,1.34,1.34,,79.0,97.0,53.0,2,2,2,,,,,,,9.0,16.0,2.0,12.0,20.0,2.0
2010-03-29,9.0,11.0,6.0,9.0,11.0,7.0,,,,8.0,9.0,6.0,,,2,2,2,0.63,3.13,3.13,3.13,,94.0,99.0,85.0,2,2,2,,,,,,,11.0,15.0,2.0,14.0,20.0,3.0
2010-03-30,7.0,10.0,4.0,7.0,9.0,4.0,,,,5.0,9.0,1.0,,,2,2,2,0.86,3.25,3.25,3.25,,88.0,97.0,81.0,2,2,2,,,,,,,16.0,22.0,11.0,21.0,28.0,14.0
2010-03-31,4.0,6.0,1.0,4.0,6.0,2.0,,,,0.0,2.0,-2.0,,,2,2,2,1.0,3.07,3.07,3.07,,79.0,93.0,63.0,2,2,2,,,,,,,19.0,22.0,14.0,25.0,29.0,18.0
2010-04-01,5.0,9.0,1.0,5.0,8.0,1.0,,,,0.0,3.0,-2.0,,,2,2,2,1.65,1.65,1.65,1.65,,72.0,86.0,54.0,2,2,2,,,,,,,15.0,18.0,12.0,19.0,24.0,16.0
2010-04-02,6.0,9.0,4.0,6.0,9.0,5.0,,,,4.0,5.0,3.0,,,2,2,2,0.91,4.0,4.0,4.0,,85.0,95.0,72.0,2,2,2,,,,,,,14.0,23.0,9.0,19.0,30.0,11.0
2010-04-03,6.0,11.0,2.0,6.0,9.0,3.0,,,,4.0,6.0,2.0,,,2,2,2,1.28,5.27,5.27,5.27,,86.0,95.0,63.0,2,2,2,,,,,,,10.0,15.0,5.0,13.0,20.0,6.0
2010-04-04,7.0,11.0,2.0,6.0,10.0,3.0,,,,1.0,4.0,-2.0,,,2,2,2,1.99,1.46,1.46,1.46,,73.0,95.0,44.0,2,2,2,,,,,,,12.0,17.0,5.0,15.0,22.0,7.0
2010-04-05,7.0,11.0,2.0,8.0,12.0,3.0,,,,4.0,6.0,0.0,,,2,2,2,1.24,0.33,0.33,0.33,,76.0,90.0,59.0,2,2,2,,,,,,,15.0,21.0,6.0,19.0,28.0,8.0
2010-04-06,10.0,15.0,5.0,10.0,15.0,6.0,,,,4.0,5.0,3.0,,,2,2,2,2.52,0.0,0.0,0.0,,68.0,89.0,48.0,2,2,2,,,,,,,14.0,23.0,2.0,19.0,30.0,2.0
2010-04-07,8.0,11.0,4.0,8.0,11.0,5.0,,,,5.0,6.0,0.0,,,2,2,2,1.16,0.2,0.2,0.2,,77.0,90.0,65.0,2,2,2,,,,,,,9.0,14.0,2.0,11.0,19.0,2.0
2010-04-08,8.0,17.0,0.0,8.0,15.0,1.0,,,,2.0,4.0,-1.0,,,2,2,2,2.32,0.0,0.0,0.0,,66.0,89.0,41.0,2,2,2,,,,,,,5.0,9.0,1.0,7.0,12.0,1.0
2010-04-09,10.0,18.0,2.0,10.0,17.0,3.0,,,,4.0,6.0,2.0,,,2,2,2,2.47,0.0,0.0,0.0,,66.0,91.0,39.0,2,2,2,,,,,,,3.0,6.0,1.0,4.0,8.0,1.0
2010-04-10,11.0,18.0,3.0,11.0,16.0,5.0,,,,5.0,6.0,3.0,,,2,2,2,2.79,0.0,0.0,0.0,,68.0,93.0,47.0,2,2,2,,,,,,,7.0,12.0,2.0,9.0,16.0,3.0
2010-04-11,8.0,13.0,4.0,8.0,13.0,5.0,,,,3.0,4.0,1.0,,,2,2,2,2.4,0.0,0.0,0.0,,69.0,84.0,47.0,2,2,2,,,,,,,14.0,21.0,3.0,18.0,28.0,4.0
2010-04-12,8.0,13.0,4.0,8.0,12.0,4.0,,,,3.0,5.0,2.0,,,2,2,2,1.83,0.0,0.0,0.0,,75.0,87.0,62.0,2,2,2,,,,,,,14.0,20.0,9.0,19.0,26.0,12.0
2010-04-13,8.0,14.0,3.0,8.0,13.0,4.0,,,,2.0,4.0,0.0,,,2,2,2,2.66,0.0,0.0,0.0,,69.0,93.0,43.0,2,2,2,,,,,,,16.0,20.0,11.0,22.0,27.0,15.0
2010-04-14,8.0,12.0,4.0,7.0,12.0,5.0,,,,3.0,4.0,-1.0,,,2,2,2,1.45,0.0,0.0,0.0,,73.0,91.0,55.0,2,2,2,,,,,,,13.0,16.0,10.0,17.0,21.0,14.0
2010-04-15,7.0,12.0,4.0,7.0,11.0,4.0,,,,3.0,4.0,1.0,,,2,2,2,2.2,0.0,0.0,0.0,,75.0,93.0,54.0,2,2,2,,,,,,,16.0,19.0,13.0,21.0,25.0,17.0
2010-04-16,8.0,14.0,3.0,8.0,13.0,4.0,,,,2.0,4.0,1.0,,,2,2,2,2.45,0.0,0.0,0.0,,69.0,92.0,48.0,2,2,2,,,,,,,12.0,18.0,7.0,16.0,24.0,9.0
2010-04-17,8.0,18.0,-1.0,8.0,16.0,0.0,,,,1.0,3.0,-2.0,,,2,2,2,2.55,0.0,0.0,0.0,,64.0,95.0,30.0,2,2,2,,,,,,,2.0,4.0,0.0,3.0,6.0,0.0
2010-04-18,10.0,19.0,0.0,10.0,17.0,2.0,,,,3.0,5.0,0.0,,,2,2,2,3.07,0.0,0.0,0.0,,63.0,88.0,39.0,2,2,2,,,,,,,4.0,15.0,1.0,6.0,20.0,1.0
2010-04-19,10.0,17.0,5.0,10.0,16.0,6.0,,,,4.0,6.0,2.0,,,2,2,2,2.71,0.0,0.0,0.0,,67.0,88.0,48.0,2,2,2,,,,,,,7.0,12.0,5.0,10.0,16.0,7.0
2010-04-20,8.0,14.0,0.0,8.0,13.0,2.0,,,,1.0,5.0,-3.0,,,2,2,2,2.67,0.0,0.0,0.0,,63.0,92.0,40.0,2,2,2,,,,,,,10.0,15.0,3.0,13.0,19.0,4.0
2010-04-21,6.0,13.0,-1.0,6.0,11.0,0.0,,,,-2.0,0.0,-4.0,,,2,2,2,2.63,0.0,0.0,0.0,,58.0,83.0,36.0,2,2,2,,,,,,,9.0,15.0,4.0,11.0,19.0,5.0
2010-04-22,8.0,16.0,-1.0,7.0,13.0,1.0,,,,0.0,2.0,-2.0,,,2,2,2,2.71,0.0,0.0,0.0,,61.0,92.0,37.0,2,2,2,,,,,,,4.0,7.0,0.0,6.0,10.0,0.0
