Datetime,air_temp_5cm_avg,air_temp_5cm_max,air_temp_5cm_min,air_temp_avg,air_temp_max,air_temp_min,cloud_cover_avg,cloud_cover_max,cloud_cover_min,dew_point_avg,dew_point_max,dew_point_min,ice_acc_period,liquid_acc_period,long_wave_radiation_avg,long_wave_radiation_max,long_wave_radiation_min,pet_period,precip_acc_period,precip_acc_period_adjusted,precip_acc_period_raw,precip_duration,relative_humidity_avg,relative_humidity_max,relative_humidity_min,short_wave_radiation_avg,short_wave_radiation_max,short_wave_radiation_min,snow_acc_period,sunshine_duration,visibility_avg,visibility_max,visibility_min,wind_gust_max,wind_speed_2m_avg,wind_speed_2m_max,wind_speed_2m_min,wind_speed_avg,wind_speed_max,wind_speed_min
2010-01-01,0.0,2.0,-2.0,0.0,3.0,-3.0,,,,-3.0,-1.0,-4.0,,,2,2,2,0.27,0.06,0.06,0.06,,81.0,92.0,66.0,2,2,2,,,,,,,9.0,13.0,5.0,12.0,17.0,7.0
2010-01-02,0.0,3.0,-2.0,1.0,4.0,-2.0,,,,-1.0,0.0,-4.0,,,2,2,2,0.12,0.0,0.0,0.0,,87.0,97.0,71.0,2,2,2,,,,,,,8.0,11.0,4.0,10.0,14.0,5.0
2010-01-03,-1.0,2.0,-4.0,-1.0,2.0,-3.0,,,,-2.0,0.0,-4.0,,,2,2,2,0.06,0.0,0.0,0.0,,88.0,98.0,69.0,2,2,2,,,,,,,7.0,14.0,3.0,9.0,18.0,4.0
2010-01-04,-3.0,0.0,-5.0,-3.0,1.0,-5.0,,,,-5.0,-3.0,-6.0,,,2,2,2,-0.028,0.0,0.0,0.0,,90.0,97.0,74.0,2,2,2,,,,,,,5.0,6.0,3.0,6.0,8.0,4.0
2010-01-05,-2.0,1.0,-6.0,-2.0,3.0,-6.0,,,,-3.0,1.0,-7.0,,,2,2,2,0.11,2.83,2.83,2.83,,90.0,100.0,72.0,2,2,2,,,,,,,5.0,17.0,1.0,7.0,22.0,2.0
2010-01-06,0.0,0.0,-3.0,0.0,1.0,-3.0,,,,-1.0,0.0,-6.0,,,2,2,2,0.12,2.52,2.52,2.52,,95.0,100.0,83.0,2,2,2,,,,,,,13.0,15.0,8.0,17.0,20.0,11.0
2010-01-07,-3.0,-1.0,-6.0,-4.0,-1.0,-7.0,,,,-6.0,-3.0,-8.0,,,2,2,2,0.19,0.0,0.0,0.0,,86.0,94.0,78.0,2,2,2,,,,,,,9.0,14.0,5.0,12.0,18.0,7.0
2010-01-08,-2.0,0.0,-4.0,-2.0,0.0,-4.0,,,,-4.0,-3.0,-5.0,,,2,2,2,0.13,0.0,0.0,0.0,,89.0,93.0,84.0,2,2,2,,,,,,,10.0,12.0,6.0,13.0,16.0,8.0
2010-01-09,-2.0,0.0,-4.0,-2.0,0.0,-4.0,,,,-5.0,-3.0,-6.0,,,2,2,2,0.54,0.0,0.0,0.0,,81.0,90.0,70.0,2,2,2,,,,,,,16.0,20.0,10.0,21.0,27.0,13.0
2010-01-10,1.0,1.0,0.0,1.0,1.0,0.0,,,,-1.0,0.0,-3.0,,,2,2,2,0.34,1.81,1.81,1.81,,89.0,96.0,81.0,2,2,2,,,,,,,11.0,16.0,6.0,14.0,22.0,7.0
2010-01-11,0.0,1.0,0.0,0.0,1.0,0.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.25,0.0,0.0,0.0,,91.0,98.0,86.0,2,2,2,,,,,,,6.0,8.0,3.0,8.0,11.0,4.0
2010-01-12,0.0,1.0,-1.0,1.0,1.0,0.0,,,,-1.0,0.0,-1.0,,,2,2,2,0.35,0.61,0.61,0.61,,89.0,94.0,84.0,2,2,2,,,,,,,13.0,18.0,4.0,17.0,24.0,6.0
2010-01-13,0.0,1.0,-1.0,0.0,1.0,0.0,,,,0.0,1.0,-1.0,,,2,2,2,0.2,3.29,3.29,3.29,,96.0,100.0,88.0,2,2,2,,,,,,,8.0,16.0,4.0,10.0,21.0,6.0
2010-01-14,1.0,3.0,-1.0,2.0,3.0,1.0,,,,2.0,3.0,1.0,,,2,2,2,0.03,5.87,5.87,5.87,,99.0,100.0,97.0,2,2,2,,,,,,,6.0,8.0,4.0,8.0,11.0,5.0
2010-01-15,2.0,5.0,-1.0,3.0,6.0,-1.0,,,,3.0,5.0,-1.0,,,2,2,2,0.15,0.0,0.0,0.0,,98.0,100.0,94.0,2,2,2,,,,,,,9.0,15.0,1.0,12.0,19.0,2.0
2010-01-16,5.0,7.0,3.0,6.0,8.0,4.0,,,,5.0,7.0,2.0,,,2,2,2,0.18,12.45,12.45,12.45,,96.0,100.0,86.0,2,2,2,,,,,,,15.0,25.0,3.0,19.0,32.0,4.0
2010-01-17,4.0,8.0,1.0,5.0,9.0,1.0,,,,4.0,7.0,1.0,,,2,2,2,0.14,0.0,0.0,0.0,,91.0,100.0,74.0,2,2,2,,,,,,,10.0,13.0,4.0,13.0,17.0,6.0
2010-01-18,3.0,7.0,-1.0,4.0,7.0,0.0,,,,4.0,7.0,0.0,,,2,2,2,0.12,0.0,0.0,0.0,,99.0,100.0,95.0,2,2,2,,,,,,,3.0,6.0,0.0,5.0,8.0,1.0
2010-01-19,5.0,7.0,4.0,5.0,7.0,4.0,,,,4.0,6.0,3.0,,,2,2,2,0.21,0.0,0.0,0.0,,94.0,100.0,82.0,2,2,2,,,,,,,8.0,17.0,1.0,10.0,22.0,1.0
2010-01-20,2.0,4.0,1.0,2.0,4.0,1.0,,,,2.0,3.0,1.0,,,2,2,2,0.2,6.71,6.71,6.71,,95.0,99.0,88.0,2,2,2,,,,,,,10.0,20.0,4.0,13.0,26.0,5.0
2010-01-21,3.0,6.0,0.0,3.0,6.0,-1.0,,,,2.0,5.0,-1.0,,,2,2,2,0.29,0.7,0.7,0.7,,92.0,100.0,79.0,2,2,2,,,,,,,5.0,13.0,0.0,7.0,17.0,0.0
2010-01-22,7.0,8.0,5.0,7.0,8.0,6.0,,,,7.0,8.0,6.0,,,2,2,2,0.12,11.95,11.95,11.95,,99.0,100.0,95.0,2,2,2,,,,,,,12.0,15.0,3.0,15.0,20.0,4.0
2010-01-23,6.0,7.0,4.0,6.0,7.0,4.0,,,,5.0,7.0,2.0,,,2,2,2,0.35,0.0,0.0,0.0,,92.0,100.0,85.0,2,2,2,,,,,,,8.0,10.0,2.0,10.0,14.0,2.0
2010-01-24,4.0,6.0,2.0,4.0,6.0,3.0,,,,2.0,3.0,1.0,,,2,2,2,0.26,0.09,0.09,0.09,,88.0,95.0,76.0,2,2,2,,,,,,,5.0,10.0,3.0,7.0,13.0,4.0
2010-01-25,3.0,5.0,1.0,3.0,4.0,1.0,,,,1.0,3.0,-2.0,,,2,2,2,0.21,0.67,0.67,0.67,,89.0,98.0,80.0,2,2,2,,,,,,,8.0,14.0,3.0,11.0,18.0,4.0
2010-01-26,0.0,3.0,-2.0,1.0,2.0,-2.0,,,,-2.0,0.0,-4.0,,,2,2,2,0.43,0.0,0.0,0.0,,80.0,89.0,65.0,2,2,2,,,,,,,10.0,14.0,5.0,13.0,19.0,7.0
2010-01-27,1.0,5.0,-3.0,1.0,6.0,-4.0,,,,-1.0,5.0,-5.0,,,2,2,2,0.37,0.0,0.0,0.0,,87.0,99.0,62.0,2,2,2,,,,,,,8.0,15.0,3.0,11.0,20.0,3.0
2010-01-28,5.0,7.0,2.0,5.0,7.0,4.0,,,,3.0,4.0,2.0,,,2,2,2,0.57,0.73,0.73,0.73,,84.0,91.0,74.0,2,2,2,,,,,,,10.0,13.0,6.0,13.0,17.0,8.0
2010-01-29,3.0,5.0,-1.0,4.0,6.0,-1.0,,,,1.0,6.0,-4.0,,,2,2,2,0.38,6.15,6.15,6.15,,86.0,99.0,68.0,2,2,2,,,,,,,12.0,17.0,6.0,16.0,22.0,8.0
2010-01-30,0.0,3.0,-3.0,0.0,3.0,-3.0,,,,-4.0,-3.0,-5.0,,,2,2,2,0.45,0.0,0.0,0.0,,76.0,88.0,63.0,2,2,2,,,,,,,9.0,11.0,4.0,11.0,15.0,5.0
2010-01-31,-1.0,4.0,-4.0,-1.0,4.0,-4.0,,,,-3.0,-1.0,-5.0,,,2,2,2,0.25,0.0,0.0,0.0,,86.0,96.0,70.0,2,2,2,,,,,,,6.0,11.0,3.0,8.0,14.0,4.0
2010-02-01,0.0,5.0,-3.0,1.0,5.0,-1.0,,,,-1.0,0.0,-2.0,,,2,2,2,0.45,0.0,0.0,0.0,,82.0,95.0,60.0,2,2,2,,,,,,,9.0,14.0,5.0,12.0,18.0,7.0
2010-02-02,5.0,7.0,0.0,6.0,8.0,1.0,,,,5.0,7.0,0.0,,,2,2,2,0.34,1.37,1.37,1.37,,92.0,96.0,87.0,2,2,2,,,,,,,15.0,19.0,9.0,19.0,25.0,11.0
2010-02-03,4.0,8.0,2.0,5.0,8.0,3.0,,,,4.0,8.0,2.0,,,2,2,2,0.21,2.8,2.8,2.8,,95.0,99.0,90.0,2,2,2,,,,,,,8.0,17.0,2.0,10.0,23.0,3.0
2010-02-04,7.0,9.0,5.0,7.0,8.0,6.0,,,,6.0,7.0,4.0,,,2,2,2,0.44,1.78,1.78,1.78,,93.0,100.0,82.0,2,2,2,,,,,,,11.0,16.0,7.0,15.0,21.0,9.0
2010-02-05,7.0,11.0,4.0,7.0,10.0,5.0,,,,6.0,7.0,4.0,,,2,2,2,0.49,4.56,4.56,4.56,,90.0,98.0,74.0,2,2,2,,,,,,,10.0,14.0,6.0,14.0,19.0,8.0
2010-02-06,5.0,7.0,4.0,6.0,8.0,4.0,,,,4.0,5.0,3.0,,,2,2,2,0.41,1.21,1.21,1.21,,92.0,97.0,81.0,2,2,2,,,,,,,11.0,13.0,7.0,14.0,17.0,10.0
2010-02-07,4.0,5.0,2.0,4.0,5.0,2.0,,,,2.0,3.0,1.0,,,2,2,2,0.37,0.0,0.0,0.0,,90.0,96.0,80.0,2,2,2,,,,,,,6.0,11.0,2.0,8.0,14.0,3.0
2010-02-08,1.0,3.0,0.0,1.0,3.0,0.0,,,,0.0,1.0,-3.0,,,2,2,2,0.38,0.92,0.92,0.92,,87.0,91.0,81.0,2,2,2,,,,,,,13.0,17.0,6.0,17.0,23.0,8.0
2010-02-09,1.0,5.0,0.0,2.0,4.0,0.0,,,,-2.0,0.0,-4.0,,,2,2,2,0.78,0.0,0.0,0.0,,75.0,89.0,66.0,2,2,2,,,,,,,14.0,17.0,8.0,18.0,23.0,10.0
2010-02-10,1.0,3.0,-2.0,1.0,3.0,-1.0,,,,-3.0,0.0,-8.0,,,2,2,2,0.77,0.0,0.0,0.0,,74.0,90.0,49.0,2,2,2,,,,,,,14.0,19.0,9.0,19.0,26.0,12.0
2010-02-11,0.0,3.0,-1.0,0.0,3.0,-1.0,,,,-5.0,-3.0,-7.0,,,2,2,2,1.03,0.0,0.0,0.0,,67.0,83.0,49.0,2,2,2,,,,,,,16.0,22.0,7.0,22.0,29.0,9.0
2010-02-12,2.0,4.0,-1.0,2.0,4.0,0.0,,,,0.0,2.0,-2.0,,,2,2,2,0.49,0.48,0.48,0.48,,85.0,94.0,74.0,2,2,2,,,,,,,8.0,10.0,6.0,11.0,14.0,8.0
2010-02-13,2.0,4.0,0.0,2.0,3.0,1.0,,,,-2.0,1.0,-5.0,,,2,2,2,0.86,0.0,0.0,0.0,,76.0,88.0,59.0,2,2,2,,,,,,,11.0,16.0,6.0,15.0,21.0,8.0
2010-02-14,1.0,4.0,-2.0,2.0,4.0,-1.0,,,,1.0,2.0,-1.0,,,2,2,2,0.19,0.83,0.83,0.83,,93.0,99.0,86.0,2,2,2,,,,,,,5.0,8.0,2.0,6.0,10.0,3.0
2010-02-15,1.0,5.0,-4.0,2.0,4.0,-2.0,,,,1.0,4.0,-2.0,,,2,2,2,0.45,0.0,0.0,0.0,,93.0,100.0,78.0,2,2,2,,,,,,,5.0,10.0,1.0,6.0,13.0,1.0
2010-02-16,4.0,5.0,2.0,4.0,5.0,3.0,,,,4.0,5.0,3.0,,,2,2,2,0.12,13.65,13.65,13.65,,96.0,99.0,92.0,2,2,2,,,,,,,12.0,15.0,8.0,16.0,20.0,10.0
2010-02-17,3.0,9.0,-1.0,3.0,7.0,-2.0,,,,0.0,3.0,-2.0,,,2,2,2,0.6,0.53,0.53,0.53,,85.0,100.0,58.0,2,2,2,,,,,,,6.0,11.0,2.0,8.0,14.0,3.0
2010-02-18,2.0,6.0,-2.0,3.0,7.0,-2.0,,,,3.0,5.0,-2.0,,,2,2,2,0.26,3.88,3.88,3.88,,96.0,100.0,92.0,2,2,2,,,,,,,8.0,13.0,3.0,11.0,17.0,3.0
2010-02-19,2.0,6.0,-1.0,2.0,6.0,0.0,,,,0.0,1.0,-1.0,,,2,2,2,0.71,0.0,0.0,0.0,,84.0,95.0,61.0,2,2,2,,,,,,,10.0,19.0,5.0,13.0,25.0,6.0
2010-02-20,1.0,7.0,-2.0,0.0,6.0,-4.0,,,,-2.0,1.0,-4.0,,,2,2,2,0.52,0.0,0.0,0.0,,90.0,100.0,66.0,2,2,2,,,,,,,4.0,7.0,1.0,5.0,9.0,1.0
2010-02-21,2.0,6.0,-3.0,3.0,6.0,-4.0,,,,2.0,5.0,-4.0,,,2,2,2,0.23,8.84,8.84,8.84,,97.0,100.0,90.0,2,2,2,,,,,,,8.0,15.0,2.0,11.0,19.0,3.0
2010-02-22,3.0,4.0,2.0,3.0,5.0,2.0,,,,3.0,5.0,1.0,,,2,2,2,0.2,14.07,14.07,14.07,,96.0,100.0,89.0,2,2,2,,,,,,,13.0,20.0,4.0,17.0,26.0,5.0
2010-02-23,3.0,5.0,2.0,3.0,5.0,2.0,,,,2.0,5.0,1.0,,,2,2,2,0.34,2.05,2.05,2.05,,94.0,100.0,84.0,2,2,2,,,,,,,11.0,15.0,5.0,14.0,20.0,6.0
2010-02-24,6.0,10.0,2.0,7.0,10.0,5.0,,,,7.0,8.0,5.0,,,2,2,2,0.53,10.92,10.92,10.92,,96.0,100.0,84.0,2,2,2,,,,,,,10.0,15.0,5.0,13.0,20.0,7.0
2010-02-25,8.0,10.0,6.0,7.0,9.0,6.0,,,,7.0,8.0,6.0,,,2,2,2,0.47,7.52,7.52,7.52,,96.0,100.0,87.0,2,2,2,,,,,,,12.0,22.0,6.0,16.0,29.0,8.0
2010-02-26,6.0,8.0,4.0,6.0,8.0,5.0,,,,2.0,7.0,-1.0,,,2,2,2,1.19,0.93,0.93,0.93,,79.0,98.0,52.0,2,2,2,,,,,,,18.0,32.0,10.0,24.0,41.0,13.0
2010-02-27,7.0,10.0,3.0,7.0,10.0,5.0,,,,6.0,7.0,3.0,,,2,2,2,0.68,5.64,5.64,5.64,,93.0,100.0,85.0,2,2,2,,,,,,,13.0,20.0,5.0,17.0,27.0,7.0
2010-02-28,5.0,6.0,3.0,5.0,6.0,3.0,,,,4.0,6.0,1.0,,,2,2,2,0.38,14.32,14.32,14.32,,92.0,98.0,81.0,2,2,2,,,,,,,14.0,20.0,7.0,19.0,27.0,9.0
2010-03-01,4.0,11.0,-1.0,4.0,9.0,-1.0,,,,1.0,2.0,-1.0,,,2,2,2,0.88,0.0,0.0,0.0,,84.0,100.0,58.0,2,2,2,,,,,,,4.0,8.0,1.0,5.0,11.0,1.0
2010-03-02,3.0,11.0,-2.0,3.0,10.0,-4.0,,,,-1.0,3.0,-4.0,,,2,2,2,1.02,0.0,0.0,0.0,,81.0,100.0,52.0,2,2,2,,,,,,,4.0,8.0,2.0,5.0,10.0,2.0
2010-03-03,3.0,8.0,0.0,4.0,7.0,2.0,,,,-1.0,0.0,-3.0,,,2,2,2,1.25,0.0,0.0,0.0,,73.0,87.0,50.0,2,2,2,,,,,,,14.0,19.0,7.0,19.0,26.0,9.0
2010-03-04,3.0,8.0,-1.0,3.0,7.0,-1.0,,,,-1.0,0.0,-4.0,,,2,2,2,1.22,0.0,0.0,0.0,,71.0,83.0,51.0,2,2,2,,,,,,,13.0,18.0,5.0,17.0,24.0,6.0
2010-03-05,2.0,9.0,-5.0,2.0,9.0,-6.0,,,,-3.0,0.0,-6.0,,,2,2,2,1.12,0.0,0.0,0.0,,75.0,99.0,48.0,2,2,2,,,,,,,6.0,11.0,1.0,8.0,15.0,1.0
2010-03-06,3.0,8.0,-1.0,3.0,7.0,-2.0,,,,-1.0,2.0,-5.0,,,2,2,2,1.11,0.0,0.0,0.0,,76.0,95.0,52.0,2,2,2,,,,,,,10.0,15.0,6.0,14.0,20.0,8.0
2010-03-07,0.0,6.0,-5.0,0.0,5.0,-5.0,,,,-6.0,-5.0,-8.0,,,2,2,2,1.3,0.0,0.0,0.0,,65.0,83.0,45.0,2,2,2,,,,,,,11.0,17.0,5.0,14.0,22.0,6.0
2010-03-08,2.0,7.0,-4.0,2.0,7.0,-3.0,,,,-4.0,1.0,-6.0,,,2,2,2,1.44,0.0,0.0,0.0,,68.0,81.0,47.0,2,2,2,,,,,,,12.0,16.0,6.0,16.0,21.0,8.0
2010-03-09,4.0,7.0,2.0,4.0,7.0,2.0,,,,1.0,2.0,-1.0,,,2,2,2,0.92,0.0,0.0,0.0,,77.0,85.0,65.0,2,2,2,,,,,,,13.0,16.0,10.0,18.0,21.0,13.0
2010-03-10,4.0,7.0,2.0,4.0,7.0,2.0,,,,-1.0,0.0,-1.0,,,2,2,2,1.58,0.0,0.0,0.0,,72.0,80.0,59.0,2,2,2,,,,,,,16.0,19.0,11.0,21.0,25.0,14.0
2010-03-11,4.0,7.0,-1.0,4.0,6.0,-1.0,,,,-1.0,0.0,-4.0,,,2,2,2,1.14,0.0,0.0,0.0,,70.0,81.0,57.0,2,2,2,,,,,,,11.0,16.0,3.0,14.0,21.0,3.0
2010-03-12,4.0,10.0,-1.0,5.0,9.0,-2.0,,,,2.0,5.0,-3.0,,,2,2,2,1.09,2.13,2.13,2.13,,82.0,90.0,68.0,2,2,2,,,,,,,7.0,10.0,3.0,9.0,13.0,4.0
2010-03-13,6.0,11.0,2.0,6.0,9.0,3.0,,,,2.0,4.0,1.0,,,2,2,2,1.27,0.0,0.0,0.0,,80.0,94.0,59.0,2,2,2,,,,,,,6.0,9.0,3.0,8.0,12.0,3.0
2010-03-14,7.0,12.0,4.0,8.0,12.0,4.0,,,,1.0,3.0,1.0,,,2,2,2,1.45,0.0,0.0,0.0,,66.0,83.0,47.0,2,2,2,,,,,,,10.0,16.0,6.0,13.0,22.0,7.0
2010-03-15,7.0,14.0,2.0,7.0,12.0,2.0,,,,2.0,4.0,0.0,,,2,2,2,1.95,0.0,0.0,0.0,,71.0,94.0,47.0,2,2,2,,,,,,,9.0,18.0,4.0,12.0,23.0,5.0
2010-03-16,5.0,13.0,-1.0,5.0,11.0,0.0,,,,0.0,2.0,-2.0,,,2,2,2,1.59,0.0,0.0,0.0,,72.0,91.0,48.0,2,2,2,,,,,,,6.0,12.0,0.0,8.0,16.0,1.0
2010-03-17,7.0,15.0,0.0,7.0,13.0,3.0,,,,5.0,7.0,2.0,,,2,2,2,1.43,0.0,0.0,0.0,,84.0,98.0,65.0,2,2,2,,,,,,,9.0,12.0,3.0,12.0,16.0,4.0
2010-03-18,10.0,16.0,5.0,10.0,14.0,6.0,,,,6.0,10.0,4.0,,,2,2,2,1.75,1.11,1.11,1.11,,80.0,99.0,52.0,2,2,2,,,,,,,12.0,19.0,4.0,16.0,25.0,6.0
2010-03-19,10.0,11.0,8.0,10.0,11.0,9.0,,,,10.0,11.0,8.0,,,2,2,2,0.37,3.89,3.89,3.89,,98.0,100.0,94.0,2,2,2,,,,,,,12.0,19.0,6.0,16.0,25.0,8.0
2010-03-20,11.0,12.0,9.0,11.0,11.0,9.0,,,,10.0,11.0,9.0,,,2,2,2,0.22,5.81,5.81,5.81,,99.0,100.0,98.0,2,2,2,,,,,,,16.0,20.0,7.0,21.0,26.0,9.0
2010-03-21,9.0,14.0,5.0,8.0,12.0,4.0,,,,6.0,8.0,4.0,,,2,2,2,1.4,0.0,0.0,0.0,,85.0,99.0,63.0,2,2,2,,,,,,,8.0,11.0,5.0,10.0,14.0,7.0
2010-03-22,8.0,12.0,4.0,8.0,11.0,5.0,,,,6.0,8.0,5.0,,,2,2,2,1.28,0.88,0.88,0.88,,89.0,100.0,68.0,2,2,2,,,,,,,12.0,21.0,4.0,16.0,28.0,6.0
2010-03-23,6.0,11.0,-1.0,6.0,9.0,-2.0,,,,5.0,9.0,-2.0,,,2,2,2,0.42,1.28,1.28,1.28,,98.0,100.0,85.0,2,2,2,,,,,,,7.0,14.0,1.0,9.0,18.0,1.0
2010-03-24,11.0,16.0,7.0,11.0,14.0,7.0,,,,8.0,11.0,7.0,,,2,2,2,1.43,3.25,3.25,3.25,,87.0,100.0,69.0,2,2,2,,,,,,,8.0,11.0,6.0,11.0,15.0,7.0
2010-03-25,11.0,13.0,7.0,10.0,12.0,8.0,,,,9.0,11.0,6.0,,,2,2,2,0.45,4.88,4.88,4.88,,95.0,98.0,89.0,2,2,2,,,,,,,12.0,18.0,6.0,16.0,24.0,8.0
2010-03-26,9.0,12.0,7.0,9.0,11.0,7.0,,,,6.0,7.0,6.0,,,2,2,2,1.27,0.64,0.64,0.64,,85.0,92.0,72.0,2,2,2,,,,,,,17.0,22.0,12.0,22.0,29.0,16.0
2010-03-27,9.0,13.0,6.0,9.0,12.0,6.0,,,,7.0,9.0,4.0,,,2,2,2,0.86,2.21,2.21,2.21,,85.0,95.0,73.0,2,2,2,,,,,,,9.0,12.0,3.0,11.0,16.0,4.0
2010-03-28,8.0,12.0,4.0,8.0,12.0,4.0,,,,6.0,8.0,4.0,,,2,2,2,0.74,4.42,4.42,4.42,,89.0,99.0,68.0,2,2,2,,,,,,,8.0,15.0,2.0,11.0,20.0,2.0
2010-03-29,9.0,11.0,7.0,9.0,11.0,8.0,,,,9.0,10.0,8.0,,,2,2,2,0.39,7.0,7.0,7.0,,98.0,100.0,92.0,2,2,2,,,,,,,10.0,13.0,5.0,13.0,18.0,7.0
2010-03-30,8.0,11.0,5.0,8.0,10.0,6.0,,,,6.0,9.0,2.0,,,2,2,2,0.96,4.35,4.35,4.35,,89.0,100.0,77.0,2,2,2,,,,,,,17.0,25.0,8.0,22.0,32.0,10.0
2010-03-31,5.0,6.0,2.0,5.0,6.0,3.0,,,,2.0,3.0,-1.0,,,2,2,2,1.01,2.98,2.98,2.98,,80.0,91.0,71.0,2,2,2,,,,,,,22.0,30.0,15.0,29.0,39.0,19.0
2010-04-01,5.0,10.0,1.0,5.0,9.0,1.0,,,,1.0,2.0,-1.0,,,2,2,2,1.92,0.49,0.49,0.49,,71.0,85.0,54.0,2,2,2,,,,,,,16.0,22.0,12.0,21.0,29.0,16.0
2010-04-02,7.0,11.0,5.0,7.0,10.0,6.0,,,,5.0,7.0,3.0,,,2,2,2,0.95,4.09,4.09,4.09,,85.0,95.0,71.0,2,2,2,,,,,,,16.0,22.0,13.0,21.0,29.0,17.0
2010-04-03,8.0,13.0,4.0,7.0,11.0,5.0,,,,5.0,6.0,3.0,,,2,2,2,1.54,8.48,8.48,8.48,,84.0,96.0,64.0,2,2,2,,,,,,,11.0,15.0,5.0,15.0,20.0,7.0
2010-04-04,7.0,12.0,3.0,7.0,11.0,4.0,,,,2.0,5.0,-1.0,,,2,2,2,1.83,2.11,2.11,2.11,,75.0,98.0,47.0,2,2,2,,,,,,,11.0,16.0,4.0,15.0,21.0,6.0
2010-04-05,8.0,12.0,2.0,8.0,12.0,3.0,,,,5.0,7.0,-1.0,,,2,2,2,1.27,0.0,0.0,0.0,,79.0,92.0,67.0,2,2,2,,,,,,,14.0,22.0,5.0,19.0,30.0,7.0
2010-04-06,11.0,16.0,5.0,11.0,14.0,7.0,,,,5.0,6.0,4.0,,,2,2,2,2.38,0.0,0.0,0.0,,69.0,86.0,53.0,2,2,2,,,,,,,13.0,20.0,3.0,17.0,26.0,4.0
2010-04-07,9.0,13.0,5.0,9.0,11.0,6.0,,,,6.0,8.0,3.0,,,2,2,2,1.25,0.17,0.17,0.17,,81.0,92.0,69.0,2,2,2,,,,,,,7.0,13.0,0.0,10.0,17.0,0.0
2010-04-08,9.0,18.0,0.0,9.0,17.0,2.0,,,,3.0,5.0,0.0,,,2,2,2,2.36,0.0,0.0,0.0,,67.0,88.0,43.0,2,2,2,,,,,,,5.0,8.0,3.0,7.0,11.0,3.0
2010-04-09,11.0,19.0,1.0,10.0,17.0,2.0,,,,5.0,7.0,2.0,,,2,2,2,2.54,0.0,0.0,0.0,,70.0,97.0,44.0,2,2,2,,,,,,,3.0,7.0,0.0,4.0,10.0,0.0
2010-04-10,11.0,18.0,3.0,10.0,16.0,5.0,,,,5.0,7.0,3.0,,,2,2,2,2.65,0.0,0.0,0.0,,72.0,95.0,51.0,2,2,2,,,,,,,6.0,11.0,2.0,8.0,15.0,2.0
2010-04-11,9.0,15.0,4.0,9.0,14.0,5.0,,,,3.0,4.0,2.0,,,2,2,2,2.57,0.0,0.0,0.0,,68.0,84.0,46.0,2,2,2,,,,,,,13.0,19.0,4.0,17.0,25.0,6.0
2010-04-12,9.0,15.0,6.0,9.0,14.0,6.0,,,,4.0,5.0,2.0,,,2,2,2,2.26,0.0,0.0,0.0,,69.0,84.0,54.0,2,2,2,,,,,,,15.0,18.0,10.0,19.0,24.0,14.0
2010-04-13,9.0,16.0,4.0,9.0,15.0,4.0,,,,3.0,4.0,0.0,,,2,2,2,2.87,0.0,0.0,0.0,,66.0,92.0,41.0,2,2,2,,,,,,,14.0,19.0,10.0,18.0,24.0,13.0
2010-04-14,7.0,11.0,3.0,7.0,10.0,5.0,,,,3.0,4.0,1.0,,,2,2,2,1.16,0.0,0.0,0.0,,72.0,87.0,62.0,2,2,2,,,,,,,10.0,14.0,4.0,13.0,18.0,6.0
2010-04-15,9.0,15.0,4.0,9.0,14.0,4.0,,,,3.0,4.0,2.0,,,2,2,2,2.61,0.0,0.0,0.0,,71.0,92.0,48.0,2,2,2,,,,,,,12.0,16.0,7.0,16.0,21.0,10.0
2010-04-16,8.0,13.0,3.0,8.0,13.0,4.0,,,,3.0,4.0,1.0,,,2,2,2,1.5,0.0,0.0,0.0,,71.0,89.0,52.0,2,2,2,,,,,,,10.0,16.0,5.0,13.0,21.0,6.0
2010-04-17,8.0,18.0,-1.0,7.0,15.0,0.0,,,,2.0,4.0,-1.0,,,2,2,2,2.48,0.0,0.0,0.0,,72.0,98.0,43.0,2,2,2,,,,,,,3.0,6.0,1.0,4.0,8.0,1.0
2010-04-18,10.0,20.0,-1.0,8.0,17.0,-2.0,,,,2.0,6.0,-3.0,,,2,2,2,2.92,0.0,0.0,0.0,,67.0,94.0,40.0,2,2,2,,,,,,,4.0,7.0,1.0,5.0,9.0,1.0
2010-04-19,11.0,18.0,5.0,10.0,15.0,4.0,,,,4.0,6.0,3.0,,,2,2,2,2.77,0.0,0.0,0.0,,71.0,91.0,47.0,2,2,2,,,,,,,7.0,11.0,2.0,9.0,15.0,3.0
2010-04-20,10.0,16.0,4.0,10.0,15.0,5.0,,,,2.0,5.0,-2.0,,,2,2,2,3.11,0.0,0.0,0.0,,61.0,96.0,40.0,2,2,2,,,,,,,9.0,14.0,4.0,12.0,18.0,5.0
2010-04-21,8.0,15.0,0.0,8.0,13.0,2.0,,,,-1.0,2.0,-2.0,,,2,2,2,2.75,0.0,0.0,0.0,,57.0,80.0,36.0,2,2,2,,,,,,,7.0,11.0,4.0,9.0,15.0,5.0
2010-04-22,8.0,16.0,0.0,7.0,13.0,2.0,,,,0.0,2.0,-1.0,,,2,2,2,2.68,0.0,0.0,0.0,,64.0,91.0,43.0,2,2,2,,,,,,,6.0,11.0,2.0,8.0,14.0,3.0
